OrderID,CustomerID,TransactionDate,ProductCategory,ProductName,UnitPrice,Quantity,TotalAmount,PaymentMethod,Status
ORD100786,CUST1139,2026-03-22,Clothing,Adidas Sneakers,105.37,1,105.37,Credit Card,Completed
ORD100787,CUST1188,2026-07-21,Books,Python Programming Guide,15.07,2,30.14,Credit Card,Completed
ORD100788,CUST1232,2026-06-07,Home & Kitchen,Ninja Blender,99.15,1,99.15,PayPal,Completed
ORD100789,CUST1146,2026-04-30,Electronics,MacBook Air,1036.83,1,1036.83,Crypto,Returned
ORD100790,CUST1075,2026-02-28,Books,Financial Freedom Manual,26.93,1,26.93,Crypto,Completed
ORD100791,CUST1008,2026-08-26,Home & Kitchen,Desk Lamp,30.54,1,30.54,Credit Card,Completed
ORD100792,CUST1198,2026-08-03,Electronics,MacBook Air,996.92,2,1993.84,Apple Pay,Completed
ORD100793,CUST1027,2026-05-08,Electronics,Anker Power Bank,39.61,3,118.83,PayPal,Completed
ORD100794,CUST1205,2026-08-12,Electronics,Logitech Mouse,37.21,1,37.21,PayPal,Completed
ORD100795,CUST1222,2026-07-28,Electronics,AirPods Pro,127.2,2,254.4,PayPal,Completed
ORD100796,CUST1127,2026-04-24,Books,Sci-Fi Novel,20.55,1,20.55,Credit Card,Completed
ORD100797,CUST1051,2026-04-25,Clothing,Adidas Sneakers,136.62,1,136.62,Apple Pay,Completed
ORD100798,CUST1082,2026-07-28,Books,Financial Freedom Manual,23.15,1,23.15,Credit Card,Completed
ORD100799,CUST1249,2026-01-14,Clothing,Levi Jeans,78.8,1,78.8,Credit Card,Completed
ORD100800,CUST1110,2026-01-09,Electronics,MacBook Air,966.73,3,2900.19,PayPal,Completed
ORD100801,CUST1143,2026-02-09,Clothing,Crewneck Sweater,36.35,2,72.7,Credit Card,Completed
ORD100802,CUST1116,2026-07-13,Electronics,MacBook Air,1019.7,2,2039.4,Credit Card,Completed
ORD100803,CUST1068,2026-08-25,Clothing,Nike Hoodie,36.74,1,36.74,PayPal,Completed
ORD100804,CUST1098,2026-01-25,Books,Financial Freedom Manual,24.21,3,72.63,Credit Card,Completed
ORD100805,CUST1139,2026-04-13,Clothing,Carhartt Jacket,103.1,1,103.1,PayPal,Completed
ORD100806,CUST1024,2026-07-20,Home & Kitchen,Desk Lamp,20.84,2,41.68,PayPal,Cancelled
ORD100807,CUST1179,2026-09-03,Electronics,AirPods Pro,123.41,1,123.41,PayPal,Completed
ORD100808,CUST1122,2026-01-22,Electronics,Anker Power Bank,38.96,1,38.96,PayPal,Completed
ORD100809,CUST1212,2026-08-23,Electronics,AirPods Pro,71.52,1,71.52,PayPal,Completed
ORD100810,CUST1227,2026-08-26,Clothing,Nike Hoodie,50.23,1,50.23,PayPal,Completed
ORD100811,CUST1052,2026-01-04,Electronics,MacBook Air,995.35,1,995.35,PayPal,Completed
ORD100812,CUST1150,2026-06-03,Clothing,Carhartt Jacket,146.86,1,146.86,Apple Pay,Completed
ORD100813,CUST1143,2026-07-05,Clothing,Adidas Sneakers,121.11,1,121.11,PayPal,Completed
ORD100814,CUST1056,2026-01-29,Clothing,Levi Jeans,102.14,1,102.14,Apple Pay,Returned
ORD100815,CUST1038,2026-04-19,Electronics,Anker Power Bank,31.68,1,31.68,Credit Card,Returned
ORD100816,CUST1108,2026-04-08,Electronics,iPhone 15,777.69,1,777.69,Credit Card,Completed
ORD100817,CUST1180,2026-08-03,Books,Biography,14.17,1,14.17,Apple Pay,Completed
ORD100818,CUST1041,2026-02-06,Home & Kitchen,Air Fryer,113.7,1,113.7,Credit Card,Completed
ORD100819,CUST1185,2026-03-16,Clothing,Adidas Sneakers,74.15,1,74.15,Credit Card,Completed
ORD100820,CUST1166,2026-03-11,Electronics,Anker Power Bank,28.46,3,85.38,PayPal,Completed
ORD100821,CUST1141,2026-05-26,Books,Sci-Fi Novel,22.09,2,44.18,Credit Card,Completed
ORD100822,CUST1222,2026-05-08,Home & Kitchen,Desk Lamp,24.92,1,24.92,Credit Card,Completed
ORD100823,CUST1121,2026-03-26,Clothing,Adidas Sneakers,86.89,2,173.78,Crypto,Completed
ORD100824,CUST1132,2026-02-11,Books,Cookbook,27.63,2,55.26,PayPal,Completed
ORD100825,CUST1162,2026-04-10,Electronics,MacBook Air,1023.73,4,4094.92,Credit Card,Completed
ORD100826,CUST1214,2026-02-10,Clothing,Nike Hoodie,59.92,1,59.92,Crypto,Completed
ORD100827,CUST1220,2026-06-15,Home & Kitchen,Desk Lamp,24.31,1,24.31,Crypto,Completed
ORD100828,CUST1234,2026-02-03,Electronics,iPhone 15,812.25,1,812.25,Credit Card,Completed
ORD100829,CUST1074,2026-01-17,Books,Sci-Fi Novel,19.97,1,19.97,Credit Card,Completed
ORD100830,CUST1145,2026-06-14,Home & Kitchen,Memory Foam Pillow,36.55,1,36.55,Apple Pay,Returned
ORD100831,CUST1238,2026-06-02,Clothing,Carhartt Jacket,97.79,1,97.79,PayPal,Completed
ORD100832,CUST1075,2026-08-18,Electronics,Anker Power Bank,39.5,2,79.0,PayPal,Completed
ORD100833,CUST1008,2026-05-02,Electronics,iPhone 15,816.92,3,2450.76,Apple Pay,Completed
ORD100834,CUST1073,2026-03-17,Clothing,Levi Jeans,145.03,1,145.03,PayPal,Completed
ORD100835,CUST1185,2026-03-28,Home & Kitchen,Air Fryer,112.07,1,112.07,Credit Card,Completed
ORD100836,CUST1235,2026-04-27,Electronics,AirPods Pro,75.67,1,75.67,PayPal,Completed
ORD100837,CUST1144,2026-04-16,Clothing,Carhartt Jacket,83.44,2,166.88,Credit Card,Completed
ORD100838,CUST1229,2026-03-27,Home & Kitchen,Air Fryer,108.75,1,108.75,Apple Pay,Completed
ORD100839,CUST1006,2026-08-01,Electronics,AirPods Pro,75.98,1,75.98,PayPal,Completed
ORD100840,CUST1173,2026-01-27,Home & Kitchen,Memory Foam Pillow,48.24,1,48.24,Credit Card,Completed
ORD100841,CUST1140,2026-02-26,Electronics,Anker Power Bank,35.18,1,35.18,PayPal,Completed
ORD100842,CUST1167,2026-01-31,Books,Biography,17.17,1,17.17,Credit Card,Completed
ORD100843,CUST1169,2026-05-14,Clothing,Adidas Sneakers,96.09,1,96.09,Credit Card,Completed
ORD100844,CUST1136,2026-08-07,Electronics,Anker Power Bank,24.64,2,49.28,PayPal,Completed
ORD100845,CUST1177,2026-06-17,Clothing,Carhartt Jacket,136.12,4,544.48,Credit Card,Completed
ORD100846,CUST1026,2026-04-08,Clothing,Carhartt Jacket,98.42,3,295.26,Apple Pay,Completed
ORD100847,CUST1121,2026-01-12,Home & Kitchen,Memory Foam Pillow,42.55,3,127.65,Credit Card,Completed
ORD100848,CUST1193,2026-08-25,Home & Kitchen,Desk Lamp,24.2,1,24.2,PayPal,Returned
ORD100849,CUST1004,2026-09-06,Home & Kitchen,Desk Lamp,22.93,1,22.93,Apple Pay,Completed
ORD100850,CUST1028,2026-02-22,Electronics,AirPods Pro,136.34,2,272.68,PayPal,Completed
ORD100851,CUST1164,2026-07-18,Electronics,MacBook Air,1006.33,3,3018.99,Credit Card,Completed
ORD100852,CUST1165,2026-05-18,Electronics,Anker Power Bank,29.56,1,29.56,Crypto,Completed
ORD100853,CUST1082,2026-06-22,Clothing,Levi Jeans,110.43,1,110.43,Credit Card,Completed
ORD100854,CUST1135,2026-05-25,Books,Financial Freedom Manual,13.04,1,13.04,Credit Card,Completed
ORD100855,CUST1239,2026-06-03,Clothing,Carhartt Jacket,109.02,1,109.02,Credit Card,Completed
ORD100856,CUST1108,2026-08-01,Electronics,iPhone 15,794.16,1,794.16,Credit Card,Completed
ORD100857,CUST1064,2026-08-08,Clothing,Levi Jeans,135.78,1,135.78,Crypto,Completed
ORD100858,CUST1085,2026-07-09,Books,Python Programming Guide,17.22,1,17.22,Credit Card,Completed
ORD100859,CUST1243,2026-05-02,Home & Kitchen,Hydro Flask,46.45,1,46.45,Apple Pay,Completed
ORD100860,CUST1144,2026-02-15,Books,Cookbook,18.2,2,36.4,Apple Pay,Completed
ORD100861,CUST1070,2026-03-05,Electronics,AirPods Pro,123.37,1,123.37,Credit Card,Completed
ORD100862,CUST1216,2026-05-10,Electronics,iPhone 15,836.21,1,836.21,PayPal,Completed
ORD100863,CUST1044,2026-02-23,Books,Cookbook,27.83,1,27.83,Credit Card,Completed
ORD100864,CUST1131,2026-04-17,Home & Kitchen,Ninja Blender,127.61,2,255.22,Credit Card,Completed
ORD100865,CUST1035,2026-07-12,Clothing,Levi Jeans,85.6,1,85.6,Credit Card,Completed
ORD100866,CUST1069,2026-02-20,Home & Kitchen,Hydro Flask,46.76,4,187.04,Apple Pay,Completed
ORD100867,CUST1158,2026-06-30,Books,Sci-Fi Novel,20.38,1,20.38,Crypto,Completed
ORD100868,CUST1018,2026-02-05,Home & Kitchen,Desk Lamp,33.73,4,134.92,Credit Card,Completed
ORD100869,CUST1188,2026-04-25,Home & Kitchen,Desk Lamp,27.22,3,81.66,Credit Card,Completed
ORD100870,CUST1107,2026-01-26,Clothing,Adidas Sneakers,133.97,1,133.97,Apple Pay,Completed
ORD100871,CUST1181,2026-01-29,Clothing,Carhartt Jacket,103.28,1,103.28,Credit Card,Completed
ORD100872,CUST1166,2026-05-29,Clothing,Crewneck Sweater,57.24,1,57.24,Apple Pay,Completed
ORD100873,CUST1090,2026-01-11,Books,Sci-Fi Novel,15.62,1,15.62,PayPal,Completed
ORD100874,CUST1201,2026-02-09,Books,Financial Freedom Manual,24.03,1,24.03,Credit Card,Completed
ORD100875,CUST1089,2026-01-11,Books,Biography,20.33,1,20.33,Apple Pay,Completed
ORD100876,CUST1018,2026-06-13,Electronics,Logitech Mouse,39.39,1,39.39,Credit Card,Completed
ORD100877,CUST1038,2026-04-23,Home & Kitchen,Ninja Blender,119.65,1,119.65,Apple Pay,Completed
ORD100878,CUST1125,2026-07-06,Home & Kitchen,Air Fryer,95.64,1,95.64,Apple Pay,Completed
ORD100879,CUST1194,2026-02-08,Home & Kitchen,Desk Lamp,23.3,1,23.3,Credit Card,Completed
ORD100880,CUST1172,2026-08-20,Home & Kitchen,Air Fryer,98.74,1,98.74,Credit Card,Completed
ORD100881,CUST1140,2026-08-15,Books,Cookbook,19.09,1,19.09,Crypto,Completed
ORD100882,CUST1241,2026-02-23,Clothing,Crewneck Sweater,49.41,1,49.41,Apple Pay,Completed
ORD100883,CUST1219,2026-04-08,Clothing,Nike Hoodie,54.63,1,54.63,Credit Card,Completed
ORD100884,CUST1125,2026-02-24,Electronics,MacBook Air,1043.88,2,2087.76,Apple Pay,Completed
ORD100885,CUST1057,2026-04-21,Clothing,Adidas Sneakers,96.99,1,96.99,Credit Card,Completed
ORD100886,CUST1147,2026-06-01,Home & Kitchen,Air Fryer,123.79,1,123.79,Credit Card,Completed
ORD100887,CUST1219,2026-09-03,Home & Kitchen,Memory Foam Pillow,39.37,1,39.37,Apple Pay,Completed
ORD100888,CUST1199,2026-05-30,Electronics,iPhone 15,752.51,2,1505.02,Credit Card,Completed
ORD100889,CUST1060,2026-03-10,Electronics,Anker Power Bank,37.47,2,74.94,Apple Pay,Completed
ORD100890,CUST1126,2026-02-25,Home & Kitchen,Desk Lamp,20.0,2,40.0,Credit Card,Completed
ORD100891,CUST1104,2026-02-02,Electronics,AirPods Pro,133.4,1,133.4,PayPal,Completed
ORD100892,CUST1166,2026-09-07,Electronics,Logitech Mouse,27.52,1,27.52,Credit Card,Completed
ORD100893,CUST1000,2026-02-05,Electronics,iPhone 15,765.19,1,765.19,PayPal,Completed
ORD100894,CUST1130,2026-08-27,Electronics,iPhone 15,805.42,1,805.42,PayPal,Completed
ORD100895,CUST1204,2026-05-28,Electronics,Anker Power Bank,21.87,3,65.61,Credit Card,Completed
ORD100896,CUST1091,2026-07-30,Clothing,Levi Jeans,88.96,1,88.96,PayPal,Completed
ORD100897,CUST1189,2026-08-15,Clothing,Adidas Sneakers,73.19,2,146.38,Credit Card,Completed
ORD100898,CUST1248,2026-09-01,Books,Financial Freedom Manual,16.56,1,16.56,Credit Card,Completed
ORD100899,CUST1190,2026-08-23,Clothing,Adidas Sneakers,117.19,2,234.38,Apple Pay,Completed
ORD100900,CUST1112,2026-03-22,Home & Kitchen,Memory Foam Pillow,46.65,1,46.65,Credit Card,Completed
ORD100901,CUST1152,2026-07-09,Electronics,iPhone 15,820.24,1,820.24,PayPal,Completed
ORD100902,CUST1055,2026-04-19,Electronics,AirPods Pro,130.82,1,130.82,PayPal,Returned
ORD100903,CUST1160,2026-08-23,Home & Kitchen,Ninja Blender,118.15,1,118.15,PayPal,Returned
ORD100904,CUST1165,2026-08-14,Electronics,Anker Power Bank,35.38,1,35.38,Credit Card,Completed
ORD100905,CUST1116,2026-07-20,Clothing,Crewneck Sweater,52.69,2,105.38,Credit Card,Completed
ORD100906,CUST1133,2026-06-03,Clothing,Levi Jeans,83.65,1,83.65,Credit Card,Completed
ORD100907,CUST1057,2026-07-13,Home & Kitchen,Memory Foam Pillow,54.06,1,54.06,PayPal,Completed
ORD100908,CUST1043,2026-09-02,Electronics,iPhone 15,801.05,1,801.05,Apple Pay,Completed
ORD100909,CUST1172,2026-03-14,Clothing,Carhartt Jacket,123.59,1,123.59,PayPal,Completed
ORD100910,CUST1159,2026-07-20,Home & Kitchen,Desk Lamp,30.19,2,60.38,Credit Card,Completed
ORD100911,CUST1172,2026-02-09,Electronics,Anker Power Bank,20.99,2,41.98,Credit Card,Completed
ORD100912,CUST1060,2026-01-17,Home & Kitchen,Desk Lamp,25.56,2,51.12,Credit Card,Completed
ORD100913,CUST1046,2026-05-09,Home & Kitchen,Ninja Blender,107.52,2,215.04,Credit Card,Completed
ORD100914,CUST1148,2026-08-05,Books,Sci-Fi Novel,24.93,2,49.86,Credit Card,Completed
ORD100915,CUST1079,2026-03-02,Electronics,MacBook Air,994.89,1,994.89,Credit Card,Completed
ORD100916,CUST1117,2026-06-20,Books,Sci-Fi Novel,18.03,2,36.06,Credit Card,Completed
ORD100917,CUST1212,2026-04-14,Clothing,Carhartt Jacket,127.96,1,127.96,Credit Card,Completed
ORD100918,CUST1202,2026-02-11,Clothing,Nike Hoodie,50.2,1,50.2,Credit Card,Completed
ORD100919,CUST1228,2026-01-25,Electronics,MacBook Air,967.34,1,967.34,Credit Card,Returned
ORD100920,CUST1163,2026-02-08,Home & Kitchen,Ninja Blender,114.42,2,228.84,Credit Card,Completed
ORD100921,CUST1226,2026-02-04,Electronics,AirPods Pro,101.36,2,202.72,Credit Card,Completed
ORD100922,CUST1146,2026-05-11,Clothing,Adidas Sneakers,115.47,1,115.47,PayPal,Completed
ORD100923,CUST1019,2026-08-30,Electronics,iPhone 15,771.07,2,1542.14,Credit Card,Completed
ORD100924,CUST1184,2026-08-17,Books,Python Programming Guide,23.15,3,69.45,Credit Card,Completed
ORD100925,CUST1145,2026-04-18,Home & Kitchen,Memory Foam Pillow,55.87,1,55.87,Credit Card,Completed
ORD100926,CUST1046,2026-06-21,Home & Kitchen,Hydro Flask,42.94,1,42.94,Credit Card,Completed
ORD100927,CUST1232,2026-06-28,Electronics,Anker Power Bank,36.53,2,73.06,Credit Card,Returned
ORD100928,CUST1048,2026-08-10,Electronics,iPhone 15,778.27,1,778.27,Credit Card,Completed
ORD100929,CUST1013,2026-04-12,Home & Kitchen,Air Fryer,103.79,1,103.79,PayPal,Completed
ORD100930,CUST1142,2026-04-08,Clothing,Nike Hoodie,43.3,1,43.3,Credit Card,Cancelled
ORD100931,CUST1158,2026-01-12,Electronics,AirPods Pro,123.42,1,123.42,Credit Card,Completed
ORD100932,CUST1000,2026-01-19,Home & Kitchen,Air Fryer,115.47,2,230.94,Apple Pay,Completed
ORD100933,CUST1116,2026-04-11,Books,Financial Freedom Manual,22.16,1,22.16,Credit Card,Completed
ORD100934,CUST1053,2026-02-13,Home & Kitchen,Air Fryer,97.68,2,195.36,Credit Card,Completed
ORD100935,CUST1117,2026-07-06,Home & Kitchen,Desk Lamp,36.95,2,73.9,Apple Pay,Completed
ORD100936,CUST1002,2026-02-18,Books,Cookbook,26.26,2,52.52,Apple Pay,Cancelled
ORD100937,CUST1143,2026-07-08,Electronics,Logitech Mouse,27.0,1,27.0,Credit Card,Completed
ORD100938,CUST1214,2026-01-17,Clothing,Nike Hoodie,42.03,1,42.03,Credit Card,Completed
ORD100939,CUST1184,2026-03-15,Books,Python Programming Guide,19.82,1,19.82,Credit Card,Returned
ORD100940,CUST1202,2026-02-26,Electronics,AirPods Pro,127.27,1,127.27,Credit Card,Completed
ORD100941,CUST1011,2026-02-24,Home & Kitchen,Ninja Blender,103.87,2,207.74,PayPal,Completed
ORD100942,CUST1073,2026-08-29,Clothing,Carhartt Jacket,149.2,1,149.2,Credit Card,Completed
ORD100943,CUST1223,2026-02-16,Clothing,Levi Jeans,92.24,1,92.24,Credit Card,Completed
ORD100944,CUST1015,2026-01-12,Home & Kitchen,Air Fryer,123.97,1,123.97,Apple Pay,Completed
ORD100945,CUST1199,2026-03-03,Books,Python Programming Guide,18.14,2,36.28,Crypto,Cancelled
ORD100946,CUST1101,2026-03-21,Home & Kitchen,Ninja Blender,127.41,2,254.82,Credit Card,Completed
ORD100947,CUST1203,2026-08-04,Electronics,AirPods Pro,144.28,1,144.28,PayPal,Completed
ORD100948,CUST1151,2026-03-24,Books,Biography,15.46,2,30.92,Credit Card,Completed
ORD100949,CUST1155,2026-01-08,Electronics,Logitech Mouse,25.45,1,25.45,Apple Pay,Completed
ORD100950,CUST1116,2026-08-11,Clothing,Crewneck Sweater,46.16,1,46.16,Credit Card,Completed
ORD100951,CUST1007,2026-05-29,Clothing,Levi Jeans,85.14,2,170.28,Credit Card,Completed
ORD100952,CUST1121,2026-03-22,Clothing,Levi Jeans,142.37,1,142.37,Credit Card,Completed
ORD100953,CUST1091,2026-08-03,Clothing,Carhartt Jacket,130.3,3,390.9,Credit Card,Completed
ORD100954,CUST1163,2026-08-17,Books,Python Programming Guide,15.65,1,15.65,Credit Card,Completed
ORD100955,CUST1089,2026-04-28,Home & Kitchen,Memory Foam Pillow,37.86,1,37.86,Apple Pay,Completed
ORD100956,CUST1135,2026-07-27,Home & Kitchen,Air Fryer,92.21,3,276.63,PayPal,Completed
ORD100957,CUST1185,2026-07-17,Electronics,MacBook Air,971.23,1,971.23,Credit Card,Completed
ORD100958,CUST1059,2026-07-19,Books,Cookbook,16.73,4,66.92,Credit Card,Completed
ORD100959,CUST1177,2026-01-25,Books,Python Programming Guide,25.83,3,77.49,Credit Card,Completed
ORD100960,CUST1027,2026-07-29,Home & Kitchen,Hydro Flask,57.38,1,57.38,Apple Pay,Completed
ORD100961,CUST1219,2026-03-30,Electronics,Logitech Mouse,26.27,1,26.27,Apple Pay,Completed
ORD100962,CUST1100,2026-01-12,Electronics,iPhone 15,794.0,1,794.0,Crypto,Completed
ORD100963,CUST1040,2026-05-23,Electronics,AirPods Pro,84.76,1,84.76,Apple Pay,Completed
ORD100964,CUST1227,2026-02-28,Electronics,AirPods Pro,118.29,1,118.29,Credit Card,Completed
ORD100965,CUST1191,2026-06-03,Clothing,Carhartt Jacket,136.47,1,136.47,Credit Card,Completed
ORD100966,CUST1154,2026-08-21,Books,Cookbook,24.01,1,24.01,PayPal,Completed
ORD100967,CUST1245,2026-04-19,Clothing,Nike Hoodie,37.91,1,37.91,Apple Pay,Completed
ORD100968,CUST1190,2026-01-26,Electronics,Anker Power Bank,29.85,4,119.4,Credit Card,Returned
ORD100969,CUST1144,2026-02-16,Electronics,AirPods Pro,80.96,2,161.92,Credit Card,Completed
ORD100970,CUST1200,2026-02-01,Electronics,iPhone 15,766.43,2,1532.86,Apple Pay,Completed
ORD100971,CUST1160,2026-01-10,Electronics,iPhone 15,789.0,1,789.0,Credit Card,Completed
ORD100972,CUST1244,2026-01-16,Electronics,iPhone 15,754.51,2,1509.02,Credit Card,Completed
ORD100973,CUST1211,2026-07-18,Electronics,Logitech Mouse,34.65,1,34.65,PayPal,Completed
ORD100974,CUST1204,2026-05-25,Home & Kitchen,Desk Lamp,31.62,2,63.24,Credit Card,Completed
ORD100975,CUST1219,2026-05-31,Books,Cookbook,25.3,4,101.2,Credit Card,Completed
ORD100976,CUST1239,2026-01-26,Clothing,Adidas Sneakers,102.86,1,102.86,Apple Pay,Completed
ORD100977,CUST1156,2026-08-01,Clothing,Levi Jeans,96.13,1,96.13,PayPal,Completed
ORD100978,CUST1140,2026-03-27,Books,Sci-Fi Novel,14.23,2,28.46,Crypto,Cancelled
ORD100979,CUST1045,2026-09-07,Electronics,MacBook Air,1030.09,3,3090.27,Credit Card,Completed
ORD100980,CUST1034,2026-05-15,Electronics,Anker Power Bank,21.96,2,43.92,Credit Card,Completed
ORD100981,CUST1133,2026-01-14,Books,Cookbook,19.95,1,19.95,PayPal,Completed
ORD100982,CUST1081,2026-03-20,Electronics,MacBook Air,1048.05,1,1048.05,PayPal,Completed
ORD100983,CUST1114,2026-04-27,Home & Kitchen,Memory Foam Pillow,40.65,1,40.65,Credit Card,Completed
ORD100984,CUST1196,2026-01-07,Clothing,Adidas Sneakers,117.58,2,235.16,Apple Pay,Completed
ORD100985,CUST1046,2026-05-17,Clothing,Nike Hoodie,52.48,1,52.48,Credit Card,Completed
ORD100986,CUST1152,2026-04-25,Clothing,Adidas Sneakers,122.69,2,245.38,Credit Card,Completed
ORD100987,CUST1193,2026-06-25,Home & Kitchen,Desk Lamp,24.45,1,24.45,Credit Card,Completed
ORD100988,CUST1009,2026-03-13,Electronics,AirPods Pro,133.15,1,133.15,Credit Card,Cancelled
ORD100989,CUST1055,2026-08-30,Electronics,Anker Power Bank,24.91,1,24.91,Credit Card,Completed
ORD100990,CUST1029,2026-02-28,Home & Kitchen,Desk Lamp,39.66,2,79.32,PayPal,Completed
ORD100991,CUST1241,2026-08-03,Clothing,Nike Hoodie,35.78,1,35.78,PayPal,Completed
ORD100992,CUST1108,2026-08-09,Electronics,AirPods Pro,104.49,1,104.49,Apple Pay,Completed
ORD100993,CUST1004,2026-03-23,Books,Python Programming Guide,13.75,1,13.75,Credit Card,Completed
ORD100994,CUST1118,2026-08-11,Clothing,Carhartt Jacket,72.17,1,72.17,Credit Card,Completed
ORD100995,CUST1247,2026-08-10,Books,Sci-Fi Novel,19.86,1,19.86,Credit Card,Completed
ORD100996,CUST1032,2026-04-26,Home & Kitchen,Memory Foam Pillow,50.34,2,100.68,Credit Card,Completed
ORD100997,CUST1117,2026-06-16,Home & Kitchen,Ninja Blender,95.51,1,95.51,PayPal,Completed
ORD100998,CUST1064,2026-08-15,Clothing,Levi Jeans,98.73,1,98.73,PayPal,Completed
ORD100999,CUST1145,2026-05-26,Books,Cookbook,24.17,2,48.34,Apple Pay,Returned
